Season,GameCode,Team,PlayerID,PlayerName,PIR,IsStarter,IsPlaying,Dorsal,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Plusminus
2023,26,TEL,P011971,"WEBB III, JAMES",11,0,0,3,14:37,9,0,1,2,4,3,4,1,3,4,0,2,1,0,0,2,3,-7
2023,26,TEL,P009622,"BROWN, LORENZO",10,1,1,4,33:46,13,1,6,2,6,5,6,0,2,2,11,0,7,0,1,2,4,7
2023,26,TEL,P004233,"MENCO, RAFI",0,0,0,8,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,26,TEL,P011219,"SORKIN, ROMAN",-1,0,0,9,11:15,0,0,2,0,0,0,0,1,1,2,0,0,1,2,1,1,0,-12
2023,26,TEL,P007990,"DIBARTOLOMEO, JOHN",-1,0,1,12,20:11,0,0,0,0,3,0,0,1,1,2,1,0,1,0,0,2,2,-24
2023,26,TEL,P011214,"RIVERO, JASIEL",3,0,1,14,20:54,5,2,4,0,0,1,2,2,0,2,0,0,1,1,0,2,1,-11
2023,26,TEL,P005145,"COHEN, JAKE",5,1,0,15,13:17,7,2,2,1,1,0,0,0,0,0,2,0,0,0,0,4,0,9
2023,26,TEL,P011199,"NEBO, JOSH",5,1,0,32,21:16,4,2,5,0,0,0,0,2,3,5,0,0,0,0,1,1,1,3
2023,26,TEL,P011193,"BLATT, TAMIR",4,0,1,45,21:02,3,0,0,1,6,0,0,0,1,1,4,0,1,0,0,1,3,-8
2023,26,TEL,P009783,"COLSON, BONZIE",20,1,1,50,31:32,20,6,7,2,5,2,3,0,4,4,0,0,0,0,0,2,3,7
2023,27,VIR,P009549,"CORDINIER, ISAIA",3,1,1,0,25:31,7,0,3,2,6,1,2,1,1,2,2,1,1,0,0,3,3,0
2023,27,VIR,P010781,"LUNDBERG, IFFE",2,0,0,1,06:11,3,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,6
2023,27,VIR,PBCN,"BELINELLI, MARCO",13,1,1,3,24:24,12,3,5,1,4,3,3,0,2,2,2,2,1,0,0,1,2,7
2023,27,VIR,P006739,"PAJOLA, ALESSANDRO",2,0,0,6,19:18,3,0,1,1,4,0,0,0,0,0,3,3,1,0,0,2,0,19
2023,27,VIR,P011192,"SMITH, JALEEN",5,0,0,9,09:00,3,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,4
2023,27,VIR,P004007,"DOBRIC, OGNJEN",4,0,0,13,14:54,6,0,0,2,3,0,0,0,1,1,0,0,1,0,0,1,0,5
2023,27,VIR,P012714,"CACOK, DEVONTAE",0,0,0,15,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,27,VIR,P001133,"SHENGELIA, TORNIKE",32,1,1,21,27:22,26,8,9,1,2,7,8,0,4,4,3,0,0,0,0,2,4,14
2023,27,VIR,P001844,"HACKETT, DANIEL",13,1,1,23,20:42,5,1,2,1,3,0,0,2,2,4,6,2,1,0,0,2,2,-8
2023,27,VIR,P008847,"MICKEY, JORDAN",15,0,1,25,18:41,15,7,11,0,1,1,3,2,3,5,1,1,2,1,1,1,3,5
2023,27,VIR,P003048,"DUNSTON, BRYANT",11,1,0,42,21:19,7,3,3,0,0,1,1,1,3,4,1,0,1,0,0,2,2,6
2023,27,VIR,P003527,"ABASS, AWUDU",-2,0,0,55,12:38,0,0,1,0,2,0,0,1,1,2,0,0,1,1,0,1,0,-3
2023,27,BER,P012720,"BROWN, STERLING",20,1,1,0,26:32,17,5,6,1,5,4,4,0,6,6,2,0,1,0,0,2,3,2
2023,27,BER,P008384,"PROCIDA, GABRIELE",1,0,0,1,13:28,2,1,4,0,1,0,0,2,2,4,0,1,0,0,1,1,0,-13
2023,27,BER,P008173,"SPAGNOLO, MATTEO",15,0,1,3,14:52,15,5,9,1,1,2,2,0,0,0,2,1,1,0,0,0,2,-4
2023,27,BER,P008211,"DELOW, MALTE",4,0,0,6,11:02,6,1,1,1,1,1,1,0,1,1,0,0,2,0,0,3,2,11
2023,27,BER,P007025,"MATTISSECK, JONAS",4,0,0,9,12:21,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,-9
2023,27,BER,P006251,"SCHNEIDER, TIM",2,0,0,10,14:52,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-18
2023,27,BER,P008967,"THOMAS, MATT",1,1,1,11,27:39,2,1,2,0,2,0,0,0,2,2,3,1,3,0,0,1,0,-2
2023,27,BER,P006819,"NIKIC, KRESIMIR",2,0,1,16,01:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,27,BER,P007550,"SAMAR, ZIGA",-1,1,0,18,14:06,0,0,0,0,1,0,0,0,0,0,2,2,3,0,0,2,1,-18
2023,27,BER,P006919,"OLINDE, LOUIS",10,1,1,19,20:23,10,1,1,2,3,2,4,0,3,3,0,0,0,0,0,2,2,-4
2023,27,BER,P003958,"THIEMANN, JOHANNES",17,1,0,32,26:49,13,2,6,3,3,0,2,3,7,10,3,0,3,0,1,1,2,8
2023,27,BER,P012721,"BEAN, JUSTIN",1,0,0,34,16:56,2,1,3,0,1,0,0,1,1,2,0,1,0,1,0,3,1,-8
2023,28,ULK,P011157,"MOTLEY, JOHNATHAN",19,1,0,0,30:00,15,5,6,1,1,2,4,3,1,4,2,0,2,0,0,3,6,14
2023,28,ULK,P006661,"WILBEKIN, SCOTTIE",18,0,1,3,20:04,18,3,5,3,7,3,3,0,2,2,2,0,0,0,0,0,2,6
2023,28,ULK,P002968,"SANLI, SERTAC",-1,0,0,5,07:11,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,-13
2023,28,ULK,P005844,"PAPAGIANNIS, GEORGIOS",5,0,1,9,10:00,2,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1
2023,28,ULK,P002969,"MAHMUTOGLU, MELIH",0,0,0,10,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,28,ULK,P008962,"HAYES-DAVIS, NIGEL",15,1,0,11,27:53,14,2,2,2,6,4,7,1,2,3,4,3,4,0,0,2,4,24
2023,28,ULK,P006961,"BIBEROVIC, TARIK",12,0,1,13,22:14,17,1,2,5,8,0,0,2,2,4,0,0,1,0,0,4,0,27
2023,28,ULK,P010560,"PIERRE, DYSHAWN",8,1,0,21,22:39,7,2,2,1,5,0,0,0,3,3,1,1,0,0,0,1,1,-8
2023,28,ULK,P004004,"GUDURIC, MARKO",8,1,0,23,20:58,14,3,6,2,7,2,2,1,0,1,2,1,1,0,0,3,2,5
2023,28,ULK,P001932,"CALATHES, NICK",20,1,0,33,23:42,7,2,6,1,1,0,0,1,7,8,9,2,0,0,2,2,2,13
2023,28,ULK,P011052,"MADAR, YAM",7,0,1,41,15:04,7,2,3,1,2,0,0,0,1,1,0,1,0,0,0,1,1,6
2023,28,ULK,P011980,"SESTINA, NATHAN",0,0,1,77,00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,28,ASV,P012729,"SCOTT, MIKE",3,0,1,0,18:16,5,1,3,1,5,0,0,0,2,2,2,0,0,0,0,0,0,-13
2023,28,ASV,P011225,"LEE, PARIS",8,1,0,3,20:14,9,0,2,3,4,0,0,0,1,1,5,1,1,0,0,5,1,9
2023,28,ASV,PKIR,"KAHUDI, CHARLES",9,1,1,5,29:29,6,2,7,0,1,2,2,2,6,8,1,0,2,0,0,2,4,-12
2023,28,ASV,P004194,"LAUVERGNE, JOFFREY",16,1,1,7,25:16,11,4,7,1,1,0,0,2,1,3,5,2,2,0,0,1,1,-10
2023,28,ASV,P003274,"DALLO, BORIS",0,0,0,10,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,28,ASV,P000229,"JACKSON, EDWIN",-1,0,0,11,01:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4
2023,28,ASV,P002100,"DE COLO, NANDO",7,0,1,12,24:49,11,2,5,1,4,4,4,0,2,2,3,0,5,0,0,2,4,-17
2023,28,ASV,P012730,"EGBUNU, JOHN",3,0,0,15,11:14,4,2,3,0,0,0,0,3,2,5,0,0,0,0,1,4,0,1
2023,28,ASV,P006568,"FALL, YOUSSOUPHA",11,1,0,19,24:42,7,1,2,0,0,5,6,0,2,2,0,0,1,1,0,0,4,-7
2023,28,ASV,P012731,"NDIAYE, MBAYE",9,0,0,24,11:19,6,3,3,0,0,0,1,1,0,1,1,1,0,1,0,1,1,-5
2023,28,ASV,P011386,"YAACOV, NOAM",0,0,0,31,05:16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-4
2023,28,ASV,P012732,"JACKSON, FRANK",23,1,1,33,28:23,25,5,5,3,8,6,8,0,2,2,3,0,0,0,0,3,3,-13
2023,29,OLY,P008855,"WALKUP, THOMAS",7,1,0,0,37:16,11,2,4,1,8,4,4,1,2,3,4,3,3,0,1,4,3,8
2023,29,OLY,P007982,"WILLIAMS-GOSS, NIGEL",1,0,1,1,31:09,9,2,9,1,4,2,2,1,0,1,3,1,0,0,1,4,2,8
2023,29,OLY,P010612,"CANAAN, ISAIAH",7,1,1,3,24:25,11,1,1,3,8,0,0,0,0,0,2,2,2,0,0,2,1,-6
2023,29,OLY,P006302,"LOUNTZIS, MICHALIS",0,0,0,4,05:30,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,-4
2023,29,OLY,P010392,"LARENTZAKIS, GIANNOULIS",23,0,1,5,22:00,19,2,4,2,6,9,9,1,2,3,1,3,0,0,0,3,6,14
2023,29,OLY,P012023,"PAPAS, GEORGE",0,0,0,9,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,29,OLY,P008811,"FALL, MOUSTAPHA",9,1,0,10,19:35,5,2,2,0,0,1,1,2,2,4,2,0,2,1,0,4,3,-10
2023,29,OLY,P001255,"PAPANIKOLAOU, KOSTAS",15,1,1,16,39:35,10,1,2,2,5,2,2,2,5,7,2,1,2,0,0,2,3,9
2023,29,OLY,P008829,"PETERS, ALEC",13,1,0,25,20:05,15,4,5,2,4,1,2,0,4,4,1,0,2,0,0,3,2,-13
2023,29,OLY,P003941,"MILUTINOV, NIKOLA",30,0,1,33,25:25,16,2,4,0,0,12,14,5,2,7,2,0,1,0,0,0,10,14
2023,29,OLY,P010631,"TANOULIS, GEORGIOS",0,0,0,50,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,29,OLY,P012298,"ABOSI, VENIAMIN",0,0,0,81,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,29,PAR,P009212,"VUKCEVIC, TRISTAN",0,0,0,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,29,PAR,P008987,"LEDAY, ZACH",24,0,0,2,41:29,18,4,7,1,3,7,7,1,4,5,4,4,2,0,0,5,5,-5
2023,29,PAR,P003983,"AVRAMOVIC, ALEKSA",3,1,1,4,19:35,5,1,2,0,1,3,4,1,1,2,2,0,3,1,1,2,2,-6
2023,29,PAR,P011050,"KOPRIVICA, BALSA",0,0,1,5,10:01,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,-11
2023,29,PAR,P009862,"PUNTER, KEVIN",15,1,1,7,36:31,17,6,11,0,3,5,6,0,5,5,2,2,3,0,0,2,3,3
2023,29,PAR,P011051,"SMAILAGIC, ALEN",17,1,0,9,15:47,16,3,4,3,3,1,2,0,1,1,1,1,0,0,0,5,5,9
2023,29,PAR,P004058,"JARAMAZ, OGNJEN",1,0,0,10,03:13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-2
2023,29,PAR,P007400,"NUNNALLY, JAMES",12,1,1,21,34:18,12,3,5,2,4,0,0,0,3,3,2,1,1,0,0,2,1,-7
2023,29,PAR,P007673,"TRIFUNOVIC, UROS",0,0,0,32,03:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
2023,29,PAR,P000956,"ANDJUSIC, DANILO",10,0,1,33,34:43,11,1,2,2,3,3,4,1,1,2,2,0,3,2,0,4,3,0
2023,29,PAR,P012742,"DOZIER JR, PERRY",1,0,0,35,09:48,6,2,3,0,1,2,2,2,2,4,0,0,3,0,0,5,1,-5
2023,29,PAR,P012743,"KAMINSKY, FRANK",3,1,0,44,16:24,9,1,2,2,6,1,2,2,1,3,2,0,1,0,0,5,1,6
2023,30,MAD,P001392,"CAUSEUR, FABIEN",0,0,0,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,30,MAD,PBMT,"FERNANDEZ, RUDY",3,0,0,5,19:03,3,0,0,1,3,0,0,0,3,3,1,0,1,0,0,2,1,2
2023,30,MAD,P005928,"CAMPAZZO, FACUNDO",21,1,1,7,19:51,12,2,4,2,4,2,2,1,2,3,10,0,2,0,0,3,5,6
2023,30,MAD,P003108,"HEZONJA, MARIO",16,0,1,11,21:22,13,6,7,0,1,1,1,0,3,3,0,3,0,0,0,2,1,9
2023,30,MAD,PCVM,"RODRIGUEZ, SERGIO",0,0,0,13,18:12,5,1,3,1,4,0,0,0,0,0,5,0,2,0,0,3,0,13
2023,30,MAD,P009005,"DECK, GABRIEL",4,1,1,14,20:34,8,4,7,0,0,0,0,1,2,3,0,0,1,0,1,2,0,12
2023,30,MAD,P004887,"POIRIER, VINCENT",9,0,1,17,18:05,9,4,6,0,0,1,2,2,2,4,0,0,2,0,0,3,4,11
2023,30,MAD,P005791,"TAVARES, WALTER",0,1,0,22,11:01,8,4,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3
2023,30,MAD,PTGB,"LLULL, SERGIO",16,0,0,23,21:19,19,1,2,5,10,2,2,0,1,1,2,1,2,0,0,1,2,11
2023,30,MAD,P010357,"YABUSELE, GUERSCHON",5,1,0,28,25:17,3,0,1,1,1,0,0,0,3,3,0,1,0,0,0,2,1,14
2023,30,MAD,P009213,"NDIAYE, ELI",5,0,1,30,07:35,2,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,1,-2
2023,30,MAD,P006540,"MUSA, DZANAN",13,1,0,31,17:41,6,2,2,0,0,2,3,0,2,2,3,0,2,1,0,1,5,6
2023,30,MIL,P009960,"POYTHRESS, ALEX",-2,0,0,2,14:56,4,2,4,0,1,0,0,2,0,2,0,0,2,0,0,3,0,-4
2023,30,MIL,P006433,"PANGOS, KEVIN",6,1,0,5,21:24,9,2,3,1,5,2,2,1,1,2,0,1,3,0,0,3,5,-8
2023,30,MIL,P006509,"TONUT, STEFANO",3,0,0,7,09:25,2,1,2,0,0,0,0,0,1,1,1,0,2,0,0,0,2,-7
2023,30,MIL,P002849,"MELLI, NICOLO",2,1,0,9,18:22,0,0,0,0,1,0,2,1,2,3,4,0,2,1,0,2,1,-7
2023,30,MIL,P011926,"KAMAGATE, ISMAEL",0,0,1,14,02:47,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,30,MIL,P001518,"RICCI, GIAMPAOLO",1,0,1,17,05:24,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,-4
2023,30,MIL,P005670,"FLACCADORI, DIEGO",0,0,1,21,18:47,5,2,3,0,1,1,1,0,0,0,1,1,1,0,0,4,0,-7
2023,30,MIL,P011205,"HALL, DEVON",8,0,1,22,24:17,9,2,2,1,3,2,2,1,2,3,2,1,3,0,0,4,2,-3
2023,30,MIL,P007831,"SHIELDS, SHAVON",19,1,1,31,32:26,16,4,8,1,3,5,7,5,2,7,1,0,2,0,1,2,8,-18
2023,30,MIL,P000796,"MIROTIC, NIKOLA",15,1,0,33,26:41,13,5,8,0,3,3,4,0,6,6,0,2,0,0,0,2,3,-13
2023,30,MIL,P002812,"HINES, KYLE",2,0,0,42,04:03,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-2
2023,30,MIL,P007201,"VOIGTMANN, JOHANNES",7,1,0,77,21:28,9,3,6,1,2,0,0,2,0,2,1,1,2,0,0,0,0,-12
2023,31,BAS,P011948,"HOWARD, MARKUS",17,1,1,0,25:56,26,2,6,6,13,4,4,0,0,0,1,0,1,0,0,4,6,-10
2023,31,BAS,P011064,"MANNION, NICCOLO",-1,0,1,1,15:05,2,1,5,0,2,0,0,1,1,2,2,0,0,0,0,3,2,-14
2023,31,BAS,P008850,"RAIESTE, SANDER",0,0,0,2,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,31,BAS,P007230,"SEDEKERSKIS, TADAS",11,1,1,8,26:45,6,2,3,0,1,2,2,2,3,5,1,0,0,0,0,0,1,-26
2023,31,BAS,P004761,"MARINKOVIC, VANJA",-3,0,1,9,17:58,0,0,2,0,1,0,0,2,0,2,2,1,3,0,0,2,0,-21
2023,31,BAS,P009048,"MILLER-MCINTYRE, CODI",11,1,0,10,24:05,7,2,6,0,1,3,4,0,3,3,7,0,0,0,0,2,2,2
2023,31,BAS,P003198,"DIEZ, DANIEL",-1,0,0,11,08:23,2,1,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,-13
2023,31,BAS,P011085,"ROGKAVOPOULOS, NIKOLAOS",4,0,0,17,15:54,4,0,0,1,2,1,2,0,1,1,1,2,1,0,1,2,2,5
2023,31,BAS,P004603,"KOTSAR, MAIK",6,0,0,21,13:43,2,1,3,0,0,0,0,1,3,4,0,1,0,0,0,1,2,-5
2023,31,BAS,P010444,"COSTELLO, MATTHEW",4,1,1,24,24:38,1,0,0,0,1,1,2,1,0,1,2,0,0,1,0,1,2,-11
2023,31,BAS,P012201,"MONEKE, CHIMA",37,1,0,95,27:33,32,7,11,4,8,6,9,4,5,9,1,2,0,2,0,5,7,8
2023,31,ZAL,P011218,"EVANS, KEENAN",22,1,0,2,24:41,14,2,4,1,3,7,8,0,3,3,4,0,1,1,0,1,7,-1
2023,31,ZAL,P011965,"MITROU-LONG, NAZ",8,0,0,3,13:06,9,4,5,0,2,1,1,0,3,3,2,0,2,0,0,3,2,13
2023,31,ZAL,P003210,"LEKAVICIUS, LUKAS",0,0,0,4,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,31,ZAL,P010390,"HAYES, KEVARRIUS",0,1,0,8,11:16,2,1,3,0,0,0,0,1,1,2,1,0,0,0,1,2,0,-10
2023,31,ZAL,P007513,"GIEDRAITIS, DOVYDAS",11,0,1,9,22:37,13,2,6,3,3,0,0,0,0,0,4,1,0,0,1,3,1,22
2023,31,ZAL,P007109,"SMITS, ROLANDS",27,1,1,10,25:30,21,2,4,3,4,8,8,0,8,8,0,0,0,0,0,4,5,16
2023,31,ZAL,P005504,"BIRUTIS, LAURYNAS",2,0,0,15,08:12,6,3,4,0,0,0,0,1,0,1,0,0,1,0,0,4,1,14
2023,31,ZAL,P003211,"DIMSA, TOMAS",12,1,0,33,17:23,13,3,3,2,4,1,1,0,0,0,2,0,1,0,0,1,1,-5
2023,31,ZAL,P006860,"LAVRINOVICIUS, DANIELIUS",0,0,0,35,00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,31,ZAL,P012715,"MANEK, BRADY",27,0,1,45,28:00,17,0,2,5,5,2,3,2,12,14,1,0,1,0,1,1,1,19
2023,31,ZAL,P002676,"BUTKEVICIUS, ARNAS",-1,0,1,51,15:18,2,1,3,0,0,0,0,1,1,2,1,0,2,0,0,2,0,3
2023,31,ZAL,P002329,"ULANOVAS, EDGARAS",4,1,1,92,33:25,2,0,5,0,0,2,2,0,4,4,6,0,2,0,0,3,2,13
2023,32,IST,P007200,"LARKIN, SHANE",26,1,1,0,32:08,15,2,3,2,6,5,9,0,8,8,6,2,2,1,0,1,6,2
2023,32,IST,P006590,"BEAUBOIS, RODRIGUE",14,0,1,1,23:26,14,4,7,1,3,3,4,0,2,2,4,0,1,0,1,1,3,12
2023,32,IST,P012415,"TUNCA, MELIH",0,0,0,9,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,32,IST,P004888,"CLYBURN, WILL",18,1,1,12,34:11,13,5,7,0,4,3,3,1,5,6,2,0,1,0,0,1,5,0
2023,32,IST,P011078,"THOMPSON, DARIUS",12,1,1,13,28:18,13,4,5,1,4,2,2,0,1,1,5,2,2,0,0,4,1,2
2023,32,IST,PLHK,"PLEISS, TIBOR",0,0,0,21,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,32,IST,P009513,"HOLLATZ, JUSTUS",0,0,0,23,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,32,IST,P012710,"OSMANI, ERCAN",-5,1,0,24,08:03,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-6
2023,32,IST,P006372,"YILMAZ, ERKAN",-1,0,0,33,09:39,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4,1,-2
2023,32,IST,P009664,"WILLIS, DEREK",11,0,1,35,24:25,7,2,2,1,4,0,0,2,2,4,3,0,0,0,0,1,1,10
2023,32,IST,P004554,"ZIZIC, ANTE",7,0,0,41,12:56,3,1,2,0,0,1,2,1,2,3,2,0,1,0,0,0,2,-7
2023,32,IST,P011981,"JONES, TYRIQUE",11,1,0,88,26:54,10,5,10,0,0,0,1,1,3,4,1,1,0,0,0,2,3,9
2023,32,PAM,P000556,"CLAVER, VICTOR",10,1,1,1,20:37,6,1,1,1,2,1,2,3,3,6,0,1,0,0,0,3,2,-5
2023,32,PAM,P006643,"PUERTO, JOSEP",14,0,0,2,18:44,10,2,2,2,3,0,0,1,2,3,0,0,0,0,0,1,3,-4
2023,32,PAM,P012738,"REUVERS, NATHAN",-5,0,0,3,10:25,1,0,3,0,3,1,2,0,1,1,1,0,0,0,1,2,2,-6
2023,32,PAM,P010393,"PRADILLA, JAIME",8,1,0,4,17:46,8,4,4,0,0,0,0,1,1,2,0,0,2,0,0,1,1,-9
2023,32,PAM,P010568,"JONES, CHRIS",14,1,1,7,27:02,9,2,8,1,2,2,2,0,8,8,4,2,1,0,1,1,1,6
2023,32,PAM,P009101,"FERRANDO, GUILLEM",2,0,0,8,07:03,3,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,0,-10
2023,32,PAM,P003960,"INGLIS, DAMIEN",15,0,1,10,19:39,13,5,8,1,1,0,0,0,3,3,4,0,0,0,0,2,0,11
2023,32,PAM,P004863,"JOVIC, STEFAN",7,0,1,16,22:11,6,3,4,0,2,0,0,1,3,4,3,0,1,0,0,3,1,-12
2023,32,PAM,P012739,"TOURE, BOUBACAR",4,1,0,21,10:44,5,2,4,0,0,1,2,1,3,4,1,0,2,0,0,3,2,-5
2023,32,PAM,P012740,"ROBERTSON, KASSIUS",0,1,0,30,23:46,4,0,1,1,6,1,2,0,0,0,2,1,0,1,0,2,1,10
2023,32,PAM,P007870,"DAVIES, BRANDON",8,0,1,32,22:03,8,2,5,1,1,1,2,0,2,2,1,0,1,1,0,1,2,4
2023,32,PAM,P010754,"MARI, LUCAS",0,0,0,50,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,33,MCO,P011212,"OKOBO, ELIE",-1,0,1,2,21:55,7,2,5,1,2,0,0,0,0,0,3,0,4,0,0,3,0,-1
2023,33,MCO,P011231,"BLOSSOMGAME, JARON",9,0,0,4,11:36,8,0,4,2,3,2,2,2,2,4,2,0,0,0,0,1,1,-1
2023,33,MCO,P010588,"BROWN, JOHN",10,1,1,10,19:50,8,4,5,0,1,0,0,1,0,1,2,1,1,0,0,1,2,17
2023,33,MCO,P011226,"DIALLO, ALPHA",18,1,1,11,29:24,9,4,5,0,1,1,1,0,6,6,4,2,1,0,0,2,2,7
2023,33,MCO,P004790,"CORNELIE, PETR",9,0,1,12,13:38,9,0,1,3,3,0,0,0,3,3,1,0,1,0,0,2,0,-4
2023,33,MCO,P002581,"JAITEH, MAM",3,0,0,14,03:29,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,-7
2023,33,MCO,P012709,"WALKER, KEMBA",4,0,0,15,12:42,5,1,2,1,1,0,0,0,1,1,3,0,2,0,0,2,0,5
2023,33,MCO,PLCZ,"MOTIEJUNAS, DONATAS",15,1,0,20,14:50,6,3,4,0,0,0,0,1,4,5,1,2,0,0,0,0,2,16
2023,33,MCO,P004197,"OUATTARA, YAKUBA",10,0,0,24,13:50,9,3,3,1,1,0,0,0,2,2,0,0,1,0,0,0,0,1
2023,33,MCO,P008099,"STRAZEL, MATTHEW",-2,1,1,32,14:17,2,1,2,0,3,0,1,0,0,0,1,0,0,0,0,1,1,9
2023,33,MCO,P011196,"HALL, DONTA",9,0,0,45,16:41,4,1,1,0,0,2,4,2,2,4,0,1,1,2,0,1,2,1
2023,33,MCO,P005985,"JAMES, MIKE",23,1,0,55,27:48,17,5,7,1,4,4,4,0,5,5,7,1,2,0,1,2,3,12
2023,33,BER,P012720,"BROWN, STERLING",14,0,1,0,24:20,15,5,8,1,5,2,2,1,3,4,3,0,0,0,1,2,2,-5
2023,33,BER,P008384,"PROCIDA, GABRIELE",8,0,0,1,15:08,7,3,3,0,2,1,2,0,1,1,0,2,1,1,0,0,1,1
2023,33,BER,P008173,"SPAGNOLO, MATTEO",-6,1,0,3,19:52,0,0,3,0,2,0,0,0,1,1,3,0,5,0,0,1,1,-16
2023,33,BER,P008211,"DELOW, MALTE",10,0,1,6,20:08,10,1,2,2,4,2,2,2,0,2,2,1,2,0,0,1,1,5
2023,33,BER,P007025,"MATTISSECK, JONAS",5,0,0,9,05:04,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
2023,33,BER,P006251,"SCHNEIDER, TIM",0,0,0,10,15:22,2,1,2,0,2,0,0,1,1,2,1,0,0,0,0,3,1,-2
2023,33,BER,P008967,"THOMAS, MATT",17,1,1,11,26:40,17,0,1,5,8,2,2,2,1,3,2,0,3,0,0,0,2,-15
2023,33,BER,P006819,"NIKIC, KRESIMIR",-5,1,0,16,11:52,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,2,0,9
2023,33,BER,P007550,"SAMAR, ZIGA",0,0,0,18,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,33,BER,P006919,"OLINDE, LOUIS",7,1,1,19,21:31,8,1,3,2,4,0,0,2,2,4,0,1,1,0,0,2,1,-5
2023,33,BER,P003958,"THIEMANN, JOHANNES",9,1,1,32,25:06,7,2,5,0,3,3,4,0,7,7,1,0,0,0,0,2,3,-21
2023,33,BER,P012721,"BEAN, JUSTIN",13,0,0,34,14:57,6,2,2,0,1,2,2,2,1,3,3,1,1,0,0,1,3,-7
2023,34,BAR,P011244,"DA SILVA, OSCAR",9,1,0,1,16:41,5,1,1,1,1,0,0,2,1,3,0,0,0,1,0,1,1,17
2023,34,BAR,P000925,"VESELY, JAN",18,1,0,6,11:58,14,5,7,0,0,4,4,1,3,4,1,0,0,0,0,2,3,14
2023,34,BAR,P009992,"BRIZUELA, DARIO",8,0,1,8,20:45,8,1,4,2,5,0,0,1,1,2,5,1,0,0,0,3,1,16
2023,34,BAR,P004866,"KALINIC, NIKOLA",9,1,0,10,17:12,3,1,1,0,1,1,2,1,3,4,3,1,1,0,0,0,1,21
2023,34,BAR,P002939,"SATORANSKY, TOMAS",10,1,0,13,18:27,9,0,1,3,5,0,0,0,3,3,0,0,0,0,0,1,2,14
