Season,GameCode,Team,PlayerID,PlayerName,PIR,IsStarter,IsPlaying,Dorsal,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Plusminus
2024,16,MIL,P006509,"TONUT, STEFANO",-1,0,1,7,14:42,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,-5
2024,16,MIL,P013384,"BROOKS, ARMONI",-3,0,0,12,12:31,2,1,1,0,4,0,0,0,5,5,0,0,2,0,0,4,0,-8
2024,16,MIL,P008987,"LEDAY, ZACH",11,0,1,16,28:36,13,3,6,2,3,1,2,0,2,2,0,0,0,0,1,2,4,7
2024,16,MIL,P001518,"RICCI, GIAMPAOLO",9,1,1,17,18:51,5,0,0,1,2,2,2,3,2,5,0,0,0,0,0,2,2,18
2024,16,MIL,P013385,"DIOP, OUSMANE",6,0,0,25,09:59,4,2,3,0,0,0,0,3,3,6,0,1,2,0,0,3,1,2
2024,16,MIL,P006721,"CARUSO, GUGLIELMO",0,0,0,30,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,16,MIL,P007831,"SHIELDS, SHAVON",29,1,0,31,30:18,21,5,8,1,4,8,11,1,5,6,5,1,1,0,0,1,7,6
2024,16,MIL,P000796,"MIROTIC, NIKOLA",23,1,1,33,28:14,15,4,6,2,3,1,1,0,6,6,2,2,2,1,0,2,4,3
2024,16,MIL,P013386,"MC CORMACK, DAVID",-5,1,0,35,07:41,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,3,0,-4
2024,16,PRS,P012608,"SHORTS, TJ",21,1,1,0,27:05,17,7,13,0,2,3,4,0,4,4,8,0,1,0,0,0,2,-12
2024,16,PRS,P012609,"MALCOLM, COLLIN",8,0,0,1,21:34,12,4,5,1,4,1,2,0,1,1,1,0,0,0,0,2,1,1
2024,16,PRS,P012640,"HIFI, NADIR",4,0,0,2,15:14,9,1,3,2,6,1,2,0,1,1,0,2,1,0,0,2,2,10
2024,16,PRS,P012610,"WARD, TYSON",1,1,1,3,26:15,5,2,4,0,4,1,3,0,2,2,0,1,1,0,1,3,6,-16
2024,16,PRS,P013373,"CAVALIERE, LEOPOLD",3,0,0,4,02:16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2024,16,PRS,P005793,"SY, BANDJA",8,0,0,5,14:36,3,0,0,1,2,0,0,2,5,7,1,1,0,0,0,3,0,5
2024,16,PRS,P012611,"HERRERA, SEBASTIAN",0,0,0,7,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,16,PRS,P004512,"KRATZER, LEON",-1,0,0,8,10:39,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,5
2024,16,PRS,P007032,"LO, MAODO",4,0,1,12,15:42,6,2,2,0,3,2,4,0,1,1,2,0,0,0,0,2,2,3
2024,16,PRS,P010390,"HAYES, KEVARRIUS",9,1,1,13,25:24,9,3,6,0,0,3,4,6,0,6,0,0,2,1,0,4,3,-9
2024,16,PRS,P012613,"JANTUNEN, MIKAEL",14,1,1,20,27:05,9,0,0,2,4,3,4,0,6,6,0,1,1,0,0,3,5,-10
2024,16,PRS,P004197,"OUATTARA, YAKUBA",-4,1,0,24,14:10,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,-1
2024,17,BAR,P009862,"PUNTER, KEVIN",15,1,1,0,21:41,14,4,7,2,6,0,0,0,3,3,2,2,1,0,1,0,3,6
2024,17,BAR,P012795,"ANDERSON, JUSTIN",13,0,1,1,18:16,7,3,3,0,0,1,1,1,4,5,0,2,1,2,0,3,1,-2
2024,17,BAR,P000925,"VESELY, JAN",14,1,1,6,18:31,10,4,5,0,0,2,2,1,2,3,1,1,1,2,0,2,1,4
2024,17,BAR,P009992,"BRIZUELA, DARIO",16,0,0,8,15:15,18,6,8,2,4,0,0,0,2,2,0,1,0,0,1,1,1,12
2024,17,BAR,P013379,"METU, CHIMEZIE",1,0,0,10,18:24,9,3,5,1,7,0,0,0,0,0,0,1,0,2,0,4,1,10
2024,17,BAR,P002939,"SATORANSKY, TOMAS",13,0,0,13,18:52,0,0,1,0,0,0,0,0,1,1,8,5,0,0,1,1,2,4
2024,17,BAR,P003196,"HERNANGOMEZ, WILLY",9,0,0,14,15:29,7,3,3,0,0,1,2,2,3,5,1,0,2,0,0,2,1,13
2024,17,BAR,P010106,"NUNEZ, JUAN",2,1,0,17,08:48,0,0,2,0,0,0,0,0,1,1,3,1,0,0,0,1,0,6
2024,17,BAR,P006568,"FALL, YOUSSOUPHA",3,0,0,19,04:22,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1
2024,17,BAR,P006435,"LAPROVITTOLA, NICOLAS",6,0,1,20,17:28,6,0,3,2,4,0,0,0,0,0,7,0,1,0,0,2,1,4
2024,17,BAR,P003478,"ABRINES, ALEX",9,1,0,21,19:40,9,0,0,3,5,0,0,1,3,4,1,0,1,0,0,2,0,15
2024,17,BAR,P012745,"PARKER, JABARI",11,1,1,22,23:14,8,2,4,1,2,1,2,0,3,3,4,1,3,0,0,0,2,2
2024,17,BER,P008384,"PROCIDA, GABRIELE",-2,0,0,1,10:43,2,1,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,-11
2024,17,BER,P008173,"SPAGNOLO, MATTEO",4,1,1,3,25:55,7,3,4,0,2,1,2,1,3,4,1,0,5,0,0,1,2,-7
2024,17,BER,P011934,"WETZELL, YANNI",0,1,1,5,19:37,7,3,7,0,0,1,2,0,2,2,1,0,2,0,2,4,3,-18
2024,17,BER,P008062,"MCDOWELL-WHITE, WILL",13,0,0,7,13:28,12,3,4,2,2,0,0,0,0,0,1,1,1,0,0,0,1,-9
2024,17,BER,P007025,"MATTISSECK, JONAS",-1,0,0,9,02:28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
2024,17,BER,P006251,"SCHNEIDER, TIM",2,0,0,10,05:26,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,-6
2024,17,BER,P008780,"HERMANNSSON, MARTIN",11,1,1,15,27:26,13,5,10,0,1,3,4,0,2,2,5,0,2,0,2,2,4,-1
2024,17,BER,P006919,"OLINDE, LOUIS",10,1,0,19,23:48,7,3,4,0,2,1,3,2,3,5,1,1,1,1,1,1,3,-8
2024,17,BER,P010791,"KOUMADJE, KHALIFA",17,0,0,21,24:43,8,3,6,0,0,2,4,1,7,8,2,1,1,2,0,0,2,3
2024,17,BER,P011631,"RAPIEQUE, ELIAS",7,0,1,25,10:23,6,3,3,0,3,0,0,1,0,1,2,1,0,0,1,0,1,-2
2024,17,BER,P012721,"BEAN, JUSTIN",5,0,1,34,16:12,0,0,1,0,0,0,0,2,3,5,1,0,0,0,0,1,1,-7
2024,17,BER,P012604,"WILLIAMS, TREVION",1,1,0,50,19:51,8,4,6,0,2,0,0,2,1,3,0,0,3,0,0,3,0,-7
2024,18,OLY,P008855,"WALKUP, THOMAS",6,1,1,0,19:37,2,0,2,0,0,2,2,1,1,2,7,0,1,0,1,4,3,-4
2024,18,OLY,P007982,"WILLIAMS-GOSS, NIGEL",11,0,0,1,14:34,9,4,6,0,0,1,3,1,2,3,3,0,2,0,0,0,2,11
2024,18,OLY,P012878,"WRIGHT, MOSES",4,1,0,2,21:41,2,0,2,0,1,2,4,0,6,6,1,1,1,2,0,4,2,13
2024,18,OLY,P007947,"VILDOZA, LUCA",6,1,0,8,23:33,5,1,1,1,3,0,0,0,2,2,2,1,2,0,0,0,0,16
2024,18,OLY,P008811,"FALL, MOUSTAPHA",0,0,0,10,06:28,2,1,1,0,0,0,3,0,0,0,1,0,1,0,0,2,3,-3
2024,18,OLY,P003469,"VEZENKOV, SASHA",30,1,1,14,24:38,17,3,4,0,1,11,13,3,8,11,1,1,1,0,0,2,7,-2
2024,18,OLY,P001255,"PAPANIKOLAOU, KOSTAS",11,0,1,16,19:20,7,0,0,2,3,1,2,1,4,5,1,0,0,0,0,3,3,-5
2024,18,OLY,P009849,"DORSEY, TYLER",-1,0,0,22,16:23,2,1,1,0,4,0,0,0,2,2,1,0,3,0,0,2,3,-8
2024,18,OLY,P008829,"PETERS, ALEC",6,0,1,25,15:36,5,2,2,0,1,1,1,1,1,2,0,0,0,0,0,1,1,10
2024,18,OLY,P011194,"PETRUSEV, FILIP",2,0,0,30,11:37,8,1,3,0,1,6,8,2,1,3,1,0,4,0,0,5,4,-6
2024,18,OLY,P007853,"MCKISSIC, SHAQUIELLE",0,0,0,77,01:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2024,18,OLY,P013380,"FOURNIER, EVAN",16,1,1,94,24:45,15,4,8,1,3,4,7,3,2,5,0,2,2,1,0,0,4,9
2024,18,ZAL,P011925,"WALLACE, TYRONE",-8,1,0,1,06:41,2,1,4,0,1,0,0,0,1,1,0,0,4,0,1,2,0,-2
2024,18,ZAL,P007975,"FRANCISCO, SYLVAIN",13,0,1,3,23:10,13,1,3,2,8,5,7,0,1,1,6,0,1,0,1,3,8,-10
2024,18,ZAL,P003210,"LEKAVICIUS, LUKAS",0,0,1,4,10:08,3,0,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,5
2024,18,ZAL,P011983,"BRAZDEIKIS, IGNAS",9,1,0,8,17:33,5,1,3,0,0,3,4,0,4,4,1,2,2,1,0,2,3,-1
2024,18,ZAL,P007513,"GIEDRAITIS, DOVYDAS",8,1,1,9,28:33,9,3,4,1,4,0,0,2,2,4,0,1,0,0,1,2,1,0
2024,18,ZAL,P005504,"BIRUTIS, LAURYNAS",2,1,0,15,09:33,4,2,3,0,0,0,0,2,0,2,0,0,1,0,0,3,1,-1
2024,18,ZAL,P011051,"SMAILAGIC, ALEN",6,0,0,18,11:20,7,2,3,1,4,0,0,0,2,2,1,1,0,0,0,2,1,4
2024,18,ZAL,P012622,"MITCHELL, MATTHEW",-4,0,1,21,06:47,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,-8
2024,18,ZAL,P003048,"DUNSTON, BRYANT",3,0,0,42,21:16,3,1,4,0,0,1,2,4,2,6,0,1,0,0,0,5,2,-8
2024,18,ZAL,P002676,"BUTKEVICIUS, ARNAS",-2,1,0,51,18:59,1,0,1,0,2,1,2,0,2,2,1,1,0,0,0,5,2,13
2024,18,ZAL,P007029,"SIRVYDIS, DEIVIDAS",15,0,1,91,25:13,17,2,3,3,10,4,7,1,3,4,3,1,0,0,0,2,3,-5
2024,18,ZAL,P002329,"ULANOVAS, EDGARAS",-1,0,0,92,20:47,4,1,3,0,3,2,3,2,2,4,1,0,0,0,0,5,1,-17
2024,19,BER,P008384,"PROCIDA, GABRIELE",0,1,0,1,14:31,2,1,2,0,2,0,0,0,4,4,1,0,2,0,0,2,0,-14
2024,19,BER,P008173,"SPAGNOLO, MATTEO",16,0,1,3,23:05,16,5,11,1,2,3,4,1,0,1,4,1,1,0,0,2,5,7
2024,19,BER,P011934,"WETZELL, YANNI",13,1,0,5,22:14,11,4,8,0,1,3,3,2,4,6,1,1,3,1,2,3,6,-16
2024,19,BER,P008062,"MCDOWELL-WHITE, WILL",0,0,0,7,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,19,BER,P007025,"MATTISSECK, JONAS",3,0,0,9,15:49,0,0,0,0,2,0,0,0,3,3,2,1,0,0,0,2,1,24
2024,19,BER,P006251,"SCHNEIDER, TIM",14,0,1,10,13:50,11,3,3,1,3,2,2,3,1,4,0,0,0,0,0,1,2,16
2024,19,BER,P008780,"HERMANNSSON, MARTIN",20,1,1,15,25:38,21,4,6,3,4,4,4,0,2,2,2,0,3,0,0,1,2,-6
2024,19,BER,P006919,"OLINDE, LOUIS",4,1,0,19,26:37,8,4,6,0,5,0,0,1,2,3,3,2,0,0,0,5,0,-16
2024,19,BER,P010791,"KOUMADJE, KHALIFA",4,1,0,21,14:45,0,0,1,0,0,0,0,2,3,5,0,0,1,2,0,1,0,-14
2024,19,BER,P011631,"RAPIEQUE, ELIAS",0,0,0,25,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,19,BER,P012721,"BEAN, JUSTIN",0,0,1,34,22:25,3,0,1,1,4,0,0,2,2,4,1,0,1,1,0,4,0,14
2024,19,BER,P012604,"WILLIAMS, TREVION",19,0,1,50,21:06,12,2,4,1,4,5,8,4,7,11,6,0,3,1,0,4,4,30
2024,19,ASV,P013371,"HARRISON, SHAQUILLE",2,0,0,1,09:10,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,-18
2024,19,ASV,P013372,"SCHOFIELD, ADMIRAL",1,1,1,2,09:32,3,0,0,1,2,0,0,0,1,1,1,0,1,0,0,2,0,0
2024,19,ASV,P011225,"LEE, PARIS",17,1,1,3,28:22,16,1,6,3,5,5,5,0,1,1,2,2,0,0,1,1,5,18
2024,19,ASV,PKIR,"KAHUDI, CHARLES",-3,0,0,5,15:54,0,0,1,0,1,0,0,0,2,2,0,0,1,0,0,3,1,-17
2024,19,ASV,P007027,"MALEDON, THEO",22,1,1,6,27:19,17,3,5,1,5,8,10,2,5,7,2,2,3,0,0,1,6,13
2024,19,ASV,P000229,"JACKSON, EDWIN",4,0,1,11,27:17,10,2,6,2,4,0,0,0,1,1,1,0,1,0,0,1,0,1
2024,19,ASV,P002100,"DE COLO, NANDO",7,0,0,12,15:59,10,3,5,0,2,4,4,0,0,0,2,0,4,0,0,2,5,-24
2024,19,ASV,P010545,"SAKO, NEAL",20,1,0,13,31:17,12,4,7,0,0,4,7,5,8,13,1,2,1,2,2,5,4,10
2024,19,ASV,P003526,"LIGHTY, DAVID",12,1,1,23,26:44,9,0,3,2,3,3,4,0,4,4,2,0,0,0,1,0,3,6
2024,19,ASV,P008991,"BLACK, TARIK",-4,0,0,28,08:26,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,0,-14
2024,19,ASV,P012263,"SISSOKO, YOHANN",0,0,0,30,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,20,ULK,P003091,"BIRSEN, METECAN",0,0,0,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,20,ULK,P009863,"BALDWIN IV, WADE",0,1,1,2,29:20,3,0,2,1,4,0,0,1,2,3,5,1,5,0,0,3,1,-14
2024,20,ULK,P002849,"MELLI, NICOLO",-5,0,1,4,16:37,1,0,0,0,3,1,2,0,0,0,0,0,2,0,0,2,2,0
2024,20,ULK,P002968,"SANLI, SERTAC",4,0,1,5,15:00,2,1,2,0,0,0,0,3,2,5,3,0,2,1,0,4,0,-11
2024,20,ULK,P002969,"MAHMUTOGLU, MELIH",3,0,1,10,08:06,3,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,-11
2024,20,ULK,P008962,"HAYES-DAVIS, NIGEL",25,1,0,11,31:19,20,3,7,4,5,2,2,2,6,8,0,1,2,0,1,1,5,-12
2024,20,ULK,P011205,"HALL, DEVON",9,0,0,20,26:14,10,4,7,0,4,2,3,0,2,2,3,1,0,0,1,2,4,-1
2024,20,ULK,P010560,"PIERRE, DYSHAWN",3,0,0,21,17:20,5,0,3,1,1,2,2,1,0,1,0,0,1,1,1,0,1,-4
2024,20,ULK,P008104,"ZAGARS, ARTURS",0,1,0,32,15:58,2,0,2,0,1,2,2,0,2,2,1,0,2,0,0,4,4,-12
2024,20,ULK,P009783,"COLSON, BONZIE",3,1,1,50,23:52,9,3,7,0,3,3,4,1,3,4,1,0,2,0,0,3,2,-17
2024,20,ULK,PLMG,"MARJANOVIC, BOBAN",-2,1,0,51,05:16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-12
2024,20,ULK,P007182,"BIRCH, KHEM",3,0,0,92,10:58,2,1,1,0,0,0,0,0,2,2,0,1,1,0,0,1,0,-1
2024,20,RED,P009048,"MILLER-MCINTYRE, CODI",19,1,1,0,26:32,8,1,4,1,1,3,4,1,2,3,8,0,0,0,0,1,5,18
2024,20,RED,P010612,"CANAAN, ISAIAH",-5,1,0,3,19:43,3,0,2,1,6,0,0,0,0,0,2,2,2,0,2,3,2,8
2024,20,RED,PJDR,"TEODOSIC, MILOS",4,0,0,4,07:06,2,0,0,0,1,2,2,0,1,1,1,0,0,0,0,0,1,2
2024,20,RED,P007960,"DAVIDOVAC, DEJAN",-1,0,0,7,05:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2024,20,RED,P002553,"MITROVIC, LUKA",5,0,0,9,08:49,7,2,3,0,0,3,4,1,1,2,1,0,3,0,0,2,2,2
2024,20,RED,P004866,"KALINIC, NIKOLA",9,1,1,12,32:10,7,1,2,1,4,2,4,0,4,4,1,2,2,1,0,3,5,15
2024,20,RED,P004007,"DOBRIC, OGNJEN",-1,0,0,13,01:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
2024,20,RED,P009035,"BOLOMBOY, JOEL",25,1,1,21,31:11,18,6,8,2,2,0,0,2,9,11,1,1,2,1,0,3,0,17
2024,20,RED,P012786,"DAUM, MIKE",18,1,1,24,30:18,14,5,5,1,5,1,1,2,3,5,1,1,0,0,0,1,2,21
2024,20,RED,P006436,"GIEDRAITIS, ROKAS",4,0,0,31,10:44,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,-2
2024,20,RED,P000848,"NEDOVIC, NEMANJA",17,0,1,36,19:46,17,2,3,4,8,1,2,1,1,2,3,1,0,0,0,2,2,10
2024,20,RED,P012044,"DOS SANTOS, YAGO",-2,0,0,99,05:51,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,-2
2024,21,OLY,P008855,"WALKUP, THOMAS",11,1,0,0,22:17,2,1,2,0,1,0,0,0,3,3,8,1,1,0,0,2,2,8
2024,21,OLY,P012878,"WRIGHT, MOSES",4,0,0,2,21:01,5,1,1,0,2,3,4,0,2,2,1,0,3,1,0,2,3,7
2024,21,OLY,P010392,"LARENTZAKIS, GIANNOULIS",-1,0,1,5,01:45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,21,OLY,P007947,"VILDOZA, LUCA",9,0,1,8,17:43,9,1,1,2,4,1,2,0,1,1,2,2,1,0,0,2,1,13
2024,21,OLY,P008811,"FALL, MOUSTAPHA",4,1,0,10,12:26,2,1,1,0,0,0,0,1,3,4,4,0,3,1,0,5,1,11
2024,21,OLY,P003469,"VEZENKOV, SASHA",31,1,0,14,23:39,22,3,6,3,5,7,8,2,5,7,1,2,0,0,0,1,6,12
2024,21,OLY,P001255,"PAPANIKOLAOU, KOSTAS",15,1,0,16,25:25,13,5,5,1,3,0,1,0,2,2,1,1,0,2,0,2,1,14
2024,21,OLY,P009849,"DORSEY, TYLER",-1,0,0,22,08:30,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,9
2024,21,OLY,P008829,"PETERS, ALEC",7,0,1,25,16:21,9,1,2,2,2,1,1,0,2,2,0,0,1,0,1,2,1,9
2024,21,OLY,P011194,"PETRUSEV, FILIP",0,0,1,30,06:33,0,0,2,0,0,0,0,0,3,3,0,0,1,0,0,0,0,3
2024,21,OLY,P007853,"MCKISSIC, SHAQUIELLE",25,0,1,77,22:33,22,4,6,3,3,5,5,0,3,3,2,0,1,0,1,1,3,13
2024,21,OLY,P013380,"FOURNIER, EVAN",-1,1,0,94,21:47,5,1,3,1,5,0,0,0,1,1,0,1,0,0,1,1,0,6
2024,21,MIL,P006085,"DIMITRIJEVIC, NENO",12,1,0,1,27:34,6,1,6,1,4,1,2,2,3,5,7,1,1,0,0,1,4,-11
2024,21,MIL,P001392,"CAUSEUR, FABIEN",3,0,1,5,16:15,4,0,1,1,2,1,2,1,1,2,0,1,0,0,1,2,2,-5
2024,21,MIL,P006509,"TONUT, STEFANO",-4,1,0,7,05:53,0,0,2,0,1,0,0,0,1,1,0,0,1,1,1,1,0,-9
2024,21,MIL,P008985,"BOLMARO, LEANDRO",5,0,1,10,19:13,7,2,7,1,1,0,0,1,1,2,1,1,1,0,0,0,0,-14
2024,21,MIL,P013384,"BROOKS, ARMONI",-2,0,0,12,04:26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4
2024,21,MIL,P008987,"LEDAY, ZACH",18,0,0,16,26:27,16,4,7,1,1,5,6,2,3,5,2,0,2,0,0,3,4,-14
2024,21,MIL,P001518,"RICCI, GIAMPAOLO",10,0,1,17,18:09,11,1,1,3,4,0,0,0,2,2,0,0,1,1,0,2,0,-12
2024,21,MIL,P005670,"FLACCADORI, DIEGO",0,0,1,21,01:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,21,MIL,P013385,"DIOP, OUSMANE",13,1,1,25,20:57,14,6,9,0,0,2,2,4,1,5,1,0,1,0,0,4,1,-26
2024,21,MIL,P007831,"SHIELDS, SHAVON",7,1,0,31,27:59,5,1,4,1,3,0,0,0,5,5,6,0,3,0,2,1,2,-9
2024,21,MIL,P000796,"MIROTIC, NIKOLA",12,1,0,33,24:58,5,2,6,0,3,1,2,3,5,8,2,1,2,1,0,0,5,-4
2024,21,MIL,P013386,"MC CORMACK, DAVID",-3,0,0,35,06:24,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,4,1,3
2024,22,BAS,P011948,"HOWARD, MARKUS",8,1,1,0,17:49,15,1,4,3,6,4,4,1,1,2,1,0,2,0,1,3,2,3
2024,22,BAS,P010784,"SAVKOV, PAVEL",0,0,0,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,22,BAS,P007230,"SEDEKERSKIS, TADAS",17,1,1,8,24:06,8,1,2,2,4,0,0,3,5,8,5,0,1,0,0,0,0,-5
2024,22,BAS,P012080,"LUWAWU-CABARROT, TIMOTHE",1,0,1,9,23:31,9,3,7,1,2,0,0,1,0,1,1,1,2,0,2,3,1,3
2024,22,BAS,P004058,"JARAMAZ, OGNJEN",0,0,0,10,03:40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,22,BAS,P013367,"FORREST, TRENT",10,0,0,11,15:52,8,4,6,0,1,0,0,0,3,3,4,0,1,0,0,2,1,4
2024,22,BAS,P011085,"ROGKAVOPOULOS, NIKOLAOS",2,0,0,17,14:45,5,2,4,0,3,1,1,0,1,1,1,0,0,0,1,1,2,9
2024,22,BAS,P008072,"DIOP, KHALIFA",15,0,0,18,28:19,8,3,6,0,0,2,2,1,6,7,0,1,0,0,1,1,4,9
2024,22,BAS,P012597,"BALDWIN, KAMAR",-4,1,1,44,20:27,3,0,5,1,3,0,0,0,0,0,2,1,1,0,0,2,0,0
2024,22,BAS,P011196,"HALL, DONTA",0,1,0,45,09:21,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,-5
2024,22,BAS,P012058,"NDIAYE, OUSMANE",8,1,0,46,14:31,6,3,3,0,3,0,0,2,1,3,1,0,0,1,0,0,0,-5
2024,22,BAS,P012201,"MONEKE, CHIMA",21,0,1,95,27:39,14,1,2,3,4,3,4,1,4,5,2,1,1,0,0,0,3,7
2024,22,MAD,P003733,"ABALDE, ALBERTO",1,0,0,6,07:59,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-11
2024,22,MAD,P013378,"RATHAN-MAYES, XAVIER",1,0,0,8,15:07,3,0,2,1,4,0,0,0,2,2,4,0,3,0,0,0,0,0
2024,22,MAD,P011649,"GONZALEZ, HUGO",0,0,0,9,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,22,MAD,P003108,"HEZONJA, MARIO",12,1,1,11,27:37,13,2,4,3,10,0,0,1,5,6,4,0,1,0,0,1,0,-8
2024,22,MAD,P006540,"MUSA, DZANAN",12,1,1,13,33:27,17,5,10,1,6,4,4,0,1,1,4,0,2,0,1,1,4,3
2024,22,MAD,P009005,"DECK, GABRIEL",11,0,1,14,25:47,11,4,5,1,3,0,0,0,0,0,2,1,0,1,0,2,1,-5
2024,22,MAD,P012168,"GUEYE, SIDI",0,0,0,15,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,22,MAD,P003583,"IBAKA, SERGE",4,0,0,18,06:49,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,-7
2024,22,MAD,P005791,"TAVARES, WALTER",29,1,1,22,33:02,14,7,9,0,0,0,1,9,6,15,2,1,3,3,0,2,2,1
2024,22,MAD,PTGB,"LLULL, SERGIO",12,1,1,23,23:32,5,1,2,1,5,0,0,0,3,3,7,1,1,0,0,2,4,2
2024,22,MAD,P009213,"NDIAYE, ELI",4,1,0,30,26:40,2,1,1,0,2,0,0,2,4,6,1,0,1,1,0,4,1,5
2024,23,PRS,P012608,"SHORTS, TJ",17,1,1,0,27:25,16,7,12,0,3,2,7,1,2,3,7,2,2,0,2,2,8,-6
2024,23,PRS,P012609,"MALCOLM, COLLIN",12,0,0,1,23:36,14,1,3,3,6,3,4,0,2,2,0,1,0,1,1,2,3,10
2024,23,PRS,P012640,"HIFI, NADIR",17,0,1,2,20:17,20,4,6,3,7,3,3,0,1,1,2,1,1,0,0,2,2,3
2024,23,PRS,P012610,"WARD, TYSON",12,1,1,3,23:17,9,2,6,1,4,2,2,2,5,7,4,0,1,0,0,2,2,-19
2024,23,PRS,P013373,"CAVALIERE, LEOPOLD",-2,0,0,4,09:23,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,4,2,10
2024,23,PRS,P005793,"SY, BANDJA",2,0,0,5,13:20,2,1,3,0,2,0,1,3,2,5,0,1,0,0,0,2,1,12
2024,23,PRS,P003481,"KESSENS, MICHAEL",0,0,0,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,23,PRS,P012611,"HERRERA, SEBASTIAN",2,0,1,7,09:41,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,2,14
2024,23,PRS,P010390,"HAYES, KEVARRIUS",4,1,0,13,18:33,6,3,5,0,0,0,0,2,1,3,0,1,0,0,0,4,0,-14
2024,23,PRS,P012612,"SHAHRVIN, ENZO",7,0,0,18,11:25,2,1,1,0,0,0,0,4,2,6,1,0,2,1,0,1,0,4
2024,23,PRS,P012613,"JANTUNEN, MIKAEL",9,1,1,20,23:20,6,2,2,0,2,2,2,3,1,4,0,2,0,0,0,1,0,5
2024,23,PRS,P004197,"OUATTARA, YAKUBA",2,1,0,24,19:43,6,2,3,0,5,2,2,0,1,1,1,1,0,0,1,1,1,1
2024,23,PAN,P011209,"KALAITZAKIS, PANAGIOTIS",-1,0,0,0,01:35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,23,PAN,P009622,"BROWN, LORENZO",19,0,0,2,18:30,14,2,2,1,2,7,9,1,1,2,2,1,1,0,0,0,4,-7
2024,23,PAN,P001926,"SLOUKAS, KOSTAS",8,0,0,10,14:52,2,0,1,0,1,2,2,0,3,3,5,0,2,0,0,2,4,-7
2024,23,PAN,P004088,"OSMAN, CEDI",-1,0,1,16,11:55,3,0,1,1,2,0,0,0,1,1,0,0,0,0,0,3,0,-1
2024,23,PAN,P005161,"PAPAPETROU, IOANNIS",-4,0,0,21,11:16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2024,23,PAN,P011204,"GRANT, JERIAN",6,1,1,22,30:53,6,0,1,2,4,0,0,2,0,2,2,2,1,0,0,3,1,-1
